travelCode,userCode,name,place,days,price,total,date,year,month,day
1106,9,Hotel BW,Campo Grande (MS),3,60.39,181.17,2021-10-28,2021,10,28
1113,10,Hotel BD,Natal (RN),1,242.88,242.88,2019-10-03,2019,10,3
1119,10,Hotel K,Salvador (BH),3,263.41,790.23,2019-11-14,2019,11,14
1125,10,Hotel BP,Brasilia (DF),4,247.62,990.48,2019-12-26,2019,12,26
1133,10,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-02-20,2020,2,20
1136,10,Hotel K,Salvador (BH),2,263.41,526.82,2020-03-12,2020,3,12
1139,10,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-04-02,2020,4,2
1144,10,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-05-07,2020,5,7
1150,10,Hotel K,Salvador (BH),1,263.41,263.41,2020-06-18,2020,6,18
1151,10,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-06-25,2020,6,25
1157,10,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-08-06,2020,8,6
1160,10,Hotel K,Salvador (BH),3,263.41,790.23,2020-08-27,2020,8,27
1162,10,Hotel BD,Natal (RN),1,242.88,242.88,2020-09-10,2020,9,10
1164,10,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-09-24,2020,9,24
1166,10,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-10-08,2020,10,8
1167,10,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-10-15,2020,10,15
1173,10,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-11-26,2020,11,26
1174,10,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-12-03,2020,12,3
1177,11,Hotel BW,Campo Grande (MS),2,60.39,120.78,2019-10-03,2019,10,3
1180,11,Hotel A,Florianopolis (SC),2,313.02,626.04,2019-10-24,2019,10,24
1183,11,Hotel BP,Brasilia (DF),4,247.62,990.48,2019-11-14,2019,11,14
1184,11,Hotel K,Salvador (BH),4,263.41,1053.64,2019-11-21,2019,11,21
1188,11,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2019-12-19,2019,12,19
1190,11,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-01-02,2020,1,2
1192,11,Hotel K,Salvador (BH),2,263.41,526.82,2020-01-16,2020,1,16
1193,11,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-01-23,2020,1,23
1198,11,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-02-27,2020,2,27
1201,11,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-03-19,2020,3,19
1202,11,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-03-26,2020,3,26
1204,11,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-04-09,2020,4,9
1209,11,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-05-14,2020,5,14
1213,11,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-06-11,2020,6,11
1220,11,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-07-30,2020,7,30
1222,11,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-08-13,2020,8,13
1226,11,Hotel BD,Natal (RN),3,242.88,728.64,2020-09-10,2020,9,10
1227,11,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-09-17,2020,9,17
1238,11,Hotel BD,Natal (RN),4,242.88,971.52,2020-12-03,2020,12,3
1250,11,Hotel BD,Natal (RN),1,242.88,242.88,2021-02-25,2021,2,25
1252,11,Hotel Z,Aracaju (SE),2,208.04,416.08,2021-03-11,2021,3,11
1255,11,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-04-01,2021,4,1
1257,11,Hotel BD,Natal (RN),3,242.88,728.64,2021-04-15,2021,4,15
1262,11,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-05-20,2021,5,20
1263,11,Hotel K,Salvador (BH),4,263.41,1053.64,2021-05-27,2021,5,27
1268,11,Hotel A,Florianopolis (SC),4,313.02,1252.08,2021-07-01,2021,7,1
1270,11,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-07-15,2021,7,15
1271,11,Hotel AU,Recife (PE),3,312.83,938.49,2021-07-22,2021,7,22
1274,11,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-08-12,2021,8,12
1276,11,Hotel A,Florianopolis (SC),1,313.02,313.02,2021-08-26,2021,8,26
1278,11,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-09-09,2021,9,9
1280,11,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-09-23,2021,9,23
1281,11,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-09-30,2021,9,30
1282,11,Hotel BD,Natal (RN),4,242.88,971.52,2021-10-07,2021,10,7
1283,11,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-10-14,2021,10,14
1289,11,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-11-25,2021,11,25
1290,11,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-12-02,2021,12,2
1292,11,Hotel K,Salvador (BH),2,263.41,526.82,2021-12-16,2021,12,16
1294,11,Hotel K,Salvador (BH),4,263.41,1053.64,2021-12-30,2021,12,30
1299,11,Hotel BD,Natal (RN),1,242.88,242.88,2022-02-03,2022,2,3
1301,11,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2022-02-17,2022,2,17
1303,11,Hotel BP,Brasilia (DF),4,247.62,990.48,2022-03-03,2022,3,3
1316,11,Hotel BP,Brasilia (DF),2,247.62,495.24,2022-06-02,2022,6,2
1319,11,Hotel Z,Aracaju (SE),3,208.04,624.12,2022-06-23,2022,6,23
1322,11,Hotel BD,Natal (RN),2,242.88,485.76,2022-07-14,2022,7,14
1325,11,Hotel K,Salvador (BH),3,263.41,790.23,2022-08-04,2022,8,4
1327,11,Hotel A,Florianopolis (SC),3,313.02,939.06,2022-08-18,2022,8,18
1328,11,Hotel BW,Campo Grande (MS),4,60.39,241.56,2022-08-25,2022,8,25
1334,11,Hotel Z,Aracaju (SE),4,208.04,832.16,2022-10-06,2022,10,6
1349,11,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2023-01-19,2023,1,19
1350,11,Hotel Z,Aracaju (SE),3,208.04,624.12,2023-01-26,2023,1,26
1357,11,Hotel BW,Campo Grande (MS),1,60.39,60.39,2023-03-16,2023,3,16
1362,11,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2023-04-20,2023,4,20
1365,11,Hotel BD,Natal (RN),1,242.88,242.88,2023-05-11,2023,5,11
1368,12,Hotel BD,Natal (RN),1,242.88,242.88,2019-09-26,2019,9,26
1369,12,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2019-10-03,2019,10,3
1371,12,Hotel Z,Aracaju (SE),1,208.04,208.04,2019-10-17,2019,10,17
1378,12,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2019-12-05,2019,12,5
1380,12,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2019-12-19,2019,12,19
1383,12,Hotel BD,Natal (RN),4,242.88,971.52,2020-01-09,2020,1,9
1388,12,Hotel AU,Recife (PE),1,312.83,312.83,2020-02-13,2020,2,13
1389,12,Hotel AU,Recife (PE),2,312.83,625.66,2020-02-20,2020,2,20
1391,12,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-03-05,2020,3,5
1396,12,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-04-09,2020,4,9
1397,12,Hotel K,Salvador (BH),4,263.41,1053.64,2020-04-16,2020,4,16
1398,12,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-04-23,2020,4,23
1400,12,Hotel K,Salvador (BH),1,263.41,263.41,2020-05-07,2020,5,7
1404,12,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-06-04,2020,6,4
1405,12,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-06-11,2020,6,11
1407,12,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-06-25,2020,6,25
1408,12,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-07-02,2020,7,2
1412,12,Hotel BD,Natal (RN),4,242.88,971.52,2020-07-30,2020,7,30
1414,12,Hotel AU,Recife (PE),1,312.83,312.83,2020-08-13,2020,8,13
1415,12,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-08-20,2020,8,20
1417,12,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-09-03,2020,9,3
1420,12,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-09-24,2020,9,24
1425,12,Hotel AU,Recife (PE),1,312.83,312.83,2020-10-29,2020,10,29
1429,12,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-11-26,2020,11,26
1431,12,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-12-10,2020,12,10
1435,12,Hotel BD,Natal (RN),4,242.88,971.52,2021-01-07,2021,1,7
1440,13,Hotel AU,Recife (PE),4,312.83,1251.32,2019-10-10,2019,10,10
1441,13,Hotel K,Salvador (BH),2,263.41,526.82,2019-10-17,2019,10,17
1442,13,Hotel Z,Aracaju (SE),2,208.04,416.08,2019-10-24,2019,10,24
1443,13,Hotel BP,Brasilia (DF),4,247.62,990.48,2019-10-31,2019,10,31
1444,13,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-11-07,2019,11,7
1445,13,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2019-11-14,2019,11,14
1447,13,Hotel AU,Recife (PE),2,312.83,625.66,2019-11-28,2019,11,28
1453,13,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-01-09,2020,1,9
1454,13,Hotel K,Salvador (BH),4,263.41,1053.64,2020-01-16,2020,1,16
1456,13,Hotel K,Salvador (BH),2,263.41,526.82,2020-01-30,2020,1,30
1463,13,Hotel K,Salvador (BH),3,263.41,790.23,2020-03-19,2020,3,19
1466,13,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-04-09,2020,4,9
1470,13,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-05-07,2020,5,7
1476,13,Hotel K,Salvador (BH),4,263.41,1053.64,2020-06-18,2020,6,18
1479,13,Hotel AU,Recife (PE),2,312.83,625.66,2020-07-09,2020,7,9
1482,13,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-07-30,2020,7,30
1483,13,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-08-06,2020,8,6
1495,13,Hotel BD,Natal (RN),4,242.88,971.52,2020-10-29,2020,10,29
1496,13,Hotel K,Salvador (BH),3,263.41,790.23,2020-11-05,2020,11,5
1499,13,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-11-26,2020,11,26
1503,13,Hotel BD,Natal (RN),4,242.88,971.52,2020-12-24,2020,12,24
1505,13,Hotel AU,Recife (PE),2,312.83,625.66,2021-01-07,2021,1,7
1507,13,Hotel AU,Recife (PE),1,312.83,312.83,2021-01-21,2021,1,21
1508,13,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-01-28,2021,1,28
1518,13,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-04-08,2021,4,8
1524,13,Hotel AU,Recife (PE),4,312.83,1251.32,2021-05-20,2021,5,20
1525,13,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-05-27,2021,5,27
1526,13,Hotel K,Salvador (BH),3,263.41,790.23,2021-06-03,2021,6,3
1528,13,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-06-17,2021,6,17
1534,13,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-07-29,2021,7,29
1535,13,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-08-05,2021,8,5
1536,13,Hotel K,Salvador (BH),1,263.41,263.41,2021-08-12,2021,8,12
1538,13,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-08-26,2021,8,26
1539,13,Hotel K,Salvador (BH),4,263.41,1053.64,2021-09-02,2021,9,2
1540,13,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-09-09,2021,9,9
1546,13,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-10-21,2021,10,21
1548,13,Hotel K,Salvador (BH),1,263.41,263.41,2021-11-04,2021,11,4
1554,13,Hotel BW,Campo Grande (MS),4,60.39,241.56,2021-12-16,2021,12,16
1556,13,Hotel K,Salvador (BH),4,263.41,1053.64,2021-12-30,2021,12,30
1557,13,Hotel BD,Natal (RN),4,242.88,971.52,2022-01-06,2022,1,6
1566,13,Hotel Z,Aracaju (SE),3,208.04,624.12,2022-03-10,2022,3,10
1575,13,Hotel BW,Campo Grande (MS),1,60.39,60.39,2022-05-12,2022,5,12
1576,13,Hotel BP,Brasilia (DF),4,247.62,990.48,2022-05-19,2022,5,19
1587,13,Hotel BW,Campo Grande (MS),3,60.39,181.17,2022-08-04,2022,8,4
1592,13,Hotel Z,Aracaju (SE),2,208.04,416.08,2022-09-08,2022,9,8
1602,13,Hotel BD,Natal (RN),3,242.88,728.64,2022-11-17,2022,11,17
1604,13,Hotel BW,Campo Grande (MS),1,60.39,60.39,2022-12-01,2022,12,1
1607,13,Hotel BP,Brasilia (DF),4,247.62,990.48,2022-12-22,2022,12,22
1610,13,Hotel BD,Natal (RN),3,242.88,728.64,2023-01-12,2023,1,12
1612,13,Hotel Z,Aracaju (SE),3,208.04,624.12,2023-01-26,2023,1,26
1618,14,Hotel K,Salvador (BH),2,263.41,526.82,2019-10-03,2019,10,3
1621,14,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2019-10-24,2019,10,24
1622,14,Hotel BD,Natal (RN),3,242.88,728.64,2019-10-31,2019,10,31
1625,14,Hotel K,Salvador (BH),1,263.41,263.41,2019-11-21,2019,11,21
1636,14,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-02-06,2020,2,6
1640,14,Hotel K,Salvador (BH),4,263.41,1053.64,2020-03-05,2020,3,5
1642,14,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-03-19,2020,3,19
1651,14,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-05-21,2020,5,21
1652,14,Hotel K,Salvador (BH),3,263.41,790.23,2020-05-28,2020,5,28
1663,15,Hotel BW,Campo Grande (MS),4,60.39,241.56,2019-11-07,2019,11,7
1666,15,Hotel AU,Recife (PE),1,312.83,312.83,2019-11-28,2019,11,28
1670,15,Hotel A,Florianopolis (SC),1,313.02,313.02,2019-12-26,2019,12,26
1673,15,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-01-16,2020,1,16
1676,15,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-02-06,2020,2,6
1679,15,Hotel BD,Natal (RN),3,242.88,728.64,2020-02-27,2020,2,27
1680,15,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-03-05,2020,3,5
1685,15,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-04-09,2020,4,9
1686,15,Hotel AU,Recife (PE),4,312.83,1251.32,2020-04-16,2020,4,16
1689,15,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-05-07,2020,5,7
1690,15,Hotel AU,Recife (PE),3,312.83,938.49,2020-05-14,2020,5,14
1696,15,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-06-25,2020,6,25
1699,15,Hotel K,Salvador (BH),1,263.41,263.41,2020-07-16,2020,7,16
1705,15,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-08-27,2020,8,27
1712,15,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-10-15,2020,10,15
1713,15,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-10-22,2020,10,22
1719,15,Hotel K,Salvador (BH),1,263.41,263.41,2020-12-03,2020,12,3
1722,15,Hotel AU,Recife (PE),3,312.83,938.49,2020-12-24,2020,12,24
1733,15,Hotel K,Salvador (BH),4,263.41,1053.64,2021-03-11,2021,3,11
1735,15,Hotel AU,Recife (PE),2,312.83,625.66,2021-03-25,2021,3,25
1737,15,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-04-08,2021,4,8
1739,15,Hotel Z,Aracaju (SE),2,208.04,416.08,2021-04-22,2021,4,22
1740,15,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-04-29,2021,4,29
1744,15,Hotel AU,Recife (PE),2,312.83,625.66,2021-05-27,2021,5,27
1745,15,Hotel K,Salvador (BH),4,263.41,1053.64,2021-06-03,2021,6,3
1747,15,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-06-17,2021,6,17
1748,15,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-06-24,2021,6,24
1751,15,Hotel BW,Campo Grande (MS),4,60.39,241.56,2021-07-15,2021,7,15
1752,15,Hotel BD,Natal (RN),2,242.88,485.76,2021-07-22,2021,7,22
1755,15,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-08-12,2021,8,12
1756,15,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-08-19,2021,8,19
1757,15,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-08-26,2021,8,26
1761,15,Hotel BD,Natal (RN),3,242.88,728.64,2021-09-23,2021,9,23
1765,15,Hotel BW,Campo Grande (MS),4,60.39,241.56,2021-10-21,2021,10,21
1770,15,Hotel BP,Brasilia (DF),1,247.62,247.62,2021-11-25,2021,11,25
1774,15,Hotel K,Salvador (BH),2,263.41,526.82,2021-12-23,2021,12,23
1777,15,Hotel BD,Natal (RN),1,242.88,242.88,2022-01-13,2022,1,13
1778,15,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2022-01-20,2022,1,20
1779,15,Hotel BW,Campo Grande (MS),2,60.39,120.78,2022-01-27,2022,1,27
1784,15,Hotel A,Florianopolis (SC),3,313.02,939.06,2022-03-03,2022,3,3
1785,15,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2022-03-10,2022,3,10
1787,15,Hotel K,Salvador (BH),2,263.41,526.82,2022-03-24,2022,3,24
1789,15,Hotel BW,Campo Grande (MS),3,60.39,181.17,2022-04-07,2022,4,7
1792,15,Hotel K,Salvador (BH),3,263.41,790.23,2022-04-28,2022,4,28
1794,15,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2022-05-12,2022,5,12
1797,15,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2022-06-02,2022,6,2
1804,15,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2022-07-21,2022,7,21
1805,16,Hotel BP,Brasilia (DF),2,247.62,495.24,2019-09-26,2019,9,26
1808,16,Hotel BW,Campo Grande (MS),3,60.39,181.17,2019-10-17,2019,10,17
1811,16,Hotel Z,Aracaju (SE),3,208.04,624.12,2019-11-07,2019,11,7
1812,16,Hotel Z,Aracaju (SE),4,208.04,832.16,2019-11-14,2019,11,14
1817,16,Hotel Z,Aracaju (SE),2,208.04,416.08,2019-12-19,2019,12,19
1819,16,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-01-02,2020,1,2
1823,16,Hotel AU,Recife (PE),2,312.83,625.66,2020-01-30,2020,1,30
1827,16,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-02-27,2020,2,27
1828,16,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-03-05,2020,3,5
1832,16,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-04-02,2020,4,2
1833,16,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-04-09,2020,4,9
1836,16,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-04-30,2020,4,30
1843,16,Hotel BD,Natal (RN),1,242.88,242.88,2020-06-18,2020,6,18
1852,16,Hotel K,Salvador (BH),3,263.41,790.23,2020-08-20,2020,8,20
1854,16,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-09-03,2020,9,3
1856,16,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-09-17,2020,9,17
1859,16,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-10-08,2020,10,8
1863,16,Hotel BD,Natal (RN),2,242.88,485.76,2020-11-05,2020,11,5
1865,16,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-11-19,2020,11,19
1867,16,Hotel AU,Recife (PE),3,312.83,938.49,2020-12-03,2020,12,3
1868,16,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-12-10,2020,12,10
1869,16,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-12-17,2020,12,17
1873,16,Hotel AU,Recife (PE),1,312.83,312.83,2021-01-14,2021,1,14
1877,16,Hotel A,Florianopolis (SC),3,313.02,939.06,2021-02-11,2021,2,11
1881,16,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-03-11,2021,3,11
1883,16,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-03-25,2021,3,25
1884,16,Hotel K,Salvador (BH),3,263.41,790.23,2021-04-01,2021,4,1
1898,16,Hotel AU,Recife (PE),3,312.83,938.49,2021-07-08,2021,7,8
1899,16,Hotel K,Salvador (BH),4,263.41,1053.64,2021-07-15,2021,7,15
1907,16,Hotel AU,Recife (PE),4,312.83,1251.32,2021-09-09,2021,9,9
1908,16,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-09-16,2021,9,16
1911,16,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-10-07,2021,10,7
1914,16,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-10-28,2021,10,28
1915,16,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-11-04,2021,11,4
1916,16,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-11-11,2021,11,11
1917,16,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-11-18,2021,11,18
1930,16,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2022-02-17,2022,2,17
1934,16,Hotel K,Salvador (BH),1,263.41,263.41,2022-03-17,2022,3,17
1935,16,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2022-03-24,2022,3,24
1936,16,Hotel AU,Recife (PE),1,312.83,312.83,2022-03-31,2022,3,31
1937,16,Hotel AU,Recife (PE),1,312.83,312.83,2022-04-07,2022,4,7
1940,16,Hotel BP,Brasilia (DF),1,247.62,247.62,2022-04-28,2022,4,28
1947,16,Hotel K,Salvador (BH),4,263.41,1053.64,2022-06-16,2022,6,16
1948,16,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2022-06-23,2022,6,23
1952,16,Hotel BD,Natal (RN),1,242.88,242.88,2022-07-21,2022,7,21
1953,16,Hotel K,Salvador (BH),2,263.41,526.82,2022-07-28,2022,7,28
1955,16,Hotel K,Salvador (BH),1,263.41,263.41,2022-08-11,2022,8,11
1956,16,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2022-08-18,2022,8,18
1957,16,Hotel BD,Natal (RN),4,242.88,971.52,2022-08-25,2022,8,25
1960,16,Hotel BP,Brasilia (DF),1,247.62,247.62,2022-09-15,2022,9,15
1974,17,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2019-12-26,2019,12,26
1976,17,Hotel AU,Recife (PE),3,312.83,938.49,2020-01-09,2020,1,9
1978,17,Hotel BD,Natal (RN),1,242.88,242.88,2020-01-23,2020,1,23
1988,17,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-04-02,2020,4,2
1992,17,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-04-30,2020,4,30
1993,17,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-05-07,2020,5,7
1996,17,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-05-28,2020,5,28
1997,17,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-06-04,2020,6,4
2004,18,Hotel BD,Natal (RN),4,242.88,971.52,2019-10-31,2019,10,31
2005,18,Hotel K,Salvador (BH),3,263.41,790.23,2019-11-07,2019,11,7
2006,18,Hotel BP,Brasilia (DF),2,247.62,495.24,2019-11-14,2019,11,14
2016,18,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-01-23,2020,1,23
2020,18,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-02-20,2020,2,20
2022,18,Hotel BD,Natal (RN),1,242.88,242.88,2020-03-05,2020,3,5
2024,18,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-03-19,2020,3,19
2030,18,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-04-30,2020,4,30
2034,18,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-05-28,2020,5,28
2037,18,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-06-18,2020,6,18
2041,18,Hotel K,Salvador (BH),1,263.41,263.41,2020-07-16,2020,7,16
2045,18,Hotel BD,Natal (RN),4,242.88,971.52,2020-08-13,2020,8,13
2049,18,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-09-10,2020,9,10
2050,18,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-09-17,2020,9,17
2051,18,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-09-24,2020,9,24
2052,18,Hotel K,Salvador (BH),1,263.41,263.41,2020-10-01,2020,10,1
2053,18,Hotel BD,Natal (RN),2,242.88,485.76,2020-10-08,2020,10,8
2056,18,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-10-29,2020,10,29
2058,18,Hotel K,Salvador (BH),3,263.41,790.23,2020-11-12,2020,11,12
2066,18,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-01-07,2021,1,7
2067,18,Hotel BW,Campo Grande (MS),3,60.39,181.17,2021-01-14,2021,1,14
2069,18,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-01-28,2021,1,28
2070,18,Hotel A,Florianopolis (SC),1,313.02,313.02,2021-02-04,2021,2,4
2072,18,Hotel K,Salvador (BH),4,263.41,1053.64,2021-02-18,2021,2,18
2073,18,Hotel BD,Natal (RN),2,242.88,485.76,2021-02-25,2021,2,25
2075,18,Hotel K,Salvador (BH),3,263.41,790.23,2021-03-11,2021,3,11
2078,18,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-04-01,2021,4,1
2084,18,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-05-13,2021,5,13
2086,18,Hotel Z,Aracaju (SE),2,208.04,416.08,2021-05-27,2021,5,27
2089,18,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-06-17,2021,6,17
2091,18,Hotel Z,Aracaju (SE),2,208.04,416.08,2021-07-01,2021,7,1
2097,18,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-08-12,2021,8,12
2102,18,Hotel BW,Campo Grande (MS),3,60.39,181.17,2021-09-16,2021,9,16
2103,18,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-09-23,2021,9,23
2104,18,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-09-30,2021,9,30
2110,18,Hotel A,Florianopolis (SC),1,313.02,313.02,2021-11-11,2021,11,11
2119,18,Hotel K,Salvador (BH),1,263.41,263.41,2022-01-13,2022,1,13
2120,18,Hotel BW,Campo Grande (MS),2,60.39,120.78,2022-01-20,2022,1,20
2130,18,Hotel AU,Recife (PE),2,312.83,625.66,2022-03-31,2022,3,31
2131,18,Hotel A,Florianopolis (SC),2,313.02,626.04,2022-04-07,2022,4,7
2134,19,Hotel AU,Recife (PE),3,312.83,938.49,2019-10-03,2019,10,3
2135,19,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2019-10-10,2019,10,10
2136,19,Hotel AU,Recife (PE),2,312.83,625.66,2019-10-17,2019,10,17
2137,19,Hotel BP,Brasilia (DF),4,247.62,990.48,2019-10-24,2019,10,24
2140,19,Hotel BD,Natal (RN),3,242.88,728.64,2019-11-14,2019,11,14
2142,19,Hotel K,Salvador (BH),1,263.41,263.41,2019-11-28,2019,11,28
